ORDER_ID,CUSTOMER_ID,AMOUNT
ORD0000159,CUS0000093,15544.31
ORD0000160,CUS0000005,16380.09
ORD0000161,CUS0000054,12683.54
ORD0000162,CUS0000003,5572.66
ORD0000163,CUS0000009,2917.04
ORD0000164,CUS0000005,9482.38
ORD0000165,CUS0000087,14362.44
ORD0000166,CUS0000007,5649.95
ORD0000167,CUS0000006,8643.04
ORD0000168,CUS0000030,11255.44
ORD0000169,CUS0000097,17410.87
ORD0000170,CUS0000008,3662.58
ORD0000171,CUS0000038,5449.07
ORD0000172,CUS0000094,11946.1
ORD0000173,CUS0000074,12360.44
ORD0000174,CUS0000087,16549.27
ORD0000175,CUS0000031,6733.52
ORD0000176,CUS0000019,19728.22
ORD0000177,CUS0000067,5199.81
ORD0000178,CUS0000039,6227.92
ORD0000179,CUS0000072,19021.88
ORD0000180,CUS0000095,18319.98
ORD0000181,CUS0000081,13896.25
ORD0000182,CUS0000072,10416.79
ORD0000183,CUS0000045,18890.14
ORD0000184,CUS0000086,8241.94
ORD0000185,CUS0000068,7055.95
ORD0000186,CUS0000054,8756.92
ORD0000187,CUS0000039,8152.74
ORD0000188,CUS0000097,11220.64
ORD0000189,CUS0000031,17137.48
ORD0000190,CUS0000039,17293.28
ORD0000191,CUS0000019,16309.75
ORD0000192,CUS0000008,11685.33
ORD0000193,CUS0000054,11588.45
ORD0000194,CUS0000018,8379.96
ORD0000195,CUS0000033,4863.4
ORD0000196,CUS0000083,2502.34
ORD0000197,CUS0000058,17095.53
ORD0000198,CUS0000012,11177.08
ORD0000199,CUS0000025,1979.2
ORD0000200,CUS0000049,13799.77
ORD0000201,CUS0000078,1751.4
ORD0000202,CUS0000010,4575.1
ORD0000203,CUS0000098,12164.09
ORD0000204,CUS0000086,11618.16
ORD0000205,CUS0000062,4968.89
ORD0000206,CUS0000043,6760.57
ORD0000207,CUS0000002,5024.35
ORD0000208,CUS0000025,19279.47
ORD0000209,CUS0000016,15190.71
ORD0000210,CUS0000097,10099.5
ORD0000211,CUS0000032,14216.9
ORD0000212,CUS0000091,4885.75
ORD0000213,CUS0000031,11489.51
ORD0000214,CUS0000100,6378.12
ORD0000215,CUS0000060,11139.35
ORD0000216,CUS0000046,6860.02
ORD0000217,CUS0000047,10743.51
ORD0000218,CUS0000064,9854.08
ORD0000219,CUS0000093,9920.32
ORD0000220,CUS0000041,18372.28
ORD0000221,CUS0000048,6945.52
ORD0000222,CUS0000006,11687.97
ORD0000223,CUS0000029,15083.8
ORD0000224,CUS0000003,5954.71
ORD0000225,CUS0000075,12003.72
ORD0000226,CUS0000054,6608.65
ORD0000227,CUS0000026,7267.44
ORD0000228,CUS0000049,11826.0
ORD0000229,CUS0000032,10486.73
ORD0000230,CUS0000084,18925.83
ORD0000231,CUS0000044,5889.21
ORD0000232,CUS0000063,19363.66
ORD0000233,CUS0000083,15052.29
ORD0000234,CUS0000059,4196.44
ORD0000235,CUS0000046,4216.05
ORD0000236,CUS0000093,11384.38
ORD0000237,CUS0000024,18421.09
ORD0000238,CUS0000070,19816.15
ORD0000239,CUS0000008,10954.94
ORD0000240,CUS0000010,18958.57
ORD0000241,CUS0000086,1921.77
ORD0000242,CUS0000001,8835.45
ORD0000243,CUS0000081,5397.23
ORD0000244,CUS0000091,3869.56
ORD0000245,CUS0000028,10608.93
ORD0000246,CUS0000048,2148.55
ORD0000247,CUS0000082,13668.34
ORD0000248,CUS0000079,18342.28
ORD0000249,CUS0000085,10269.23
ORD0000250,CUS0000001,11112.04
ORD0000251,CUS0000053,1225.17
ORD0000252,CUS0000068,14721.66
ORD0000253,CUS0000069,19572.11
ORD0000254,CUS0000003,10542.1
ORD0000255,CUS0000090,13806.63
ORD0000256,CUS0000023,3033.31
ORD0000257,CUS0000013,10963.32
ORD0000258,CUS0000031,4646.71
ORD0000259,CUS0000068,5795.95
ORD0000260,CUS0000046,6079.17
ORD0000261,CUS0000051,2501.37
ORD0000262,CUS0000052,9720.96
ORD0000263,CUS0000032,19814.43
ORD0000264,CUS0000029,6699.52
ORD0000265,CUS0000011,13420.98
ORD0000266,CUS0000084,15432.13
ORD0000267,CUS0000012,8700.29
ORD0000268,CUS0000049,11501.33
ORD0000269,CUS0000008,13098.21
ORD0000270,CUS0000090,4256.29
ORD0000271,CUS0000064,17061.27
ORD0000272,CUS0000083,15903.15
ORD0000273,CUS0000073,19569.26
ORD0000274,CUS0000013,18001.03
ORD0000275,CUS0000006,5365.56
ORD0000276,CUS0000089,17863.53
ORD0000277,CUS0000061,6150.81
ORD0000278,CUS0000010,14004.15
ORD0000279,CUS0000036,18086.92
ORD0000280,CUS0000073,13504.08
ORD0000281,CUS0000023,18646.56
ORD0000282,CUS0000041,1297.5
ORD0000283,CUS0000027,12153.69
ORD0000284,CUS0000097,16593.12
ORD0000285,CUS0000051,18648.62
ORD0000286,CUS0000039,4086.55
ORD0000287,CUS0000031,11767.22
ORD0000288,CUS0000050,13863.66
ORD0000289,CUS0000070,7302.87
ORD0000290,CUS0000097,15055.16
ORD0000291,CUS0000089,14759.11
ORD0000292,CUS0000065,15163.67
ORD0000293,CUS0000045,2020.23
ORD0000294,CUS0000056,5410.74
ORD0000295,CUS0000010,7471.26
ORD0000296,CUS0000099,12663.44
ORD0000297,CUS0000077,8537.36
ORD0000298,CUS0000100,7201.16
ORD0000299,CUS0000082,6193.21
ORD0000300,CUS0000058,10321.47
ORD0000301,CUS0000046,11507.72
ORD0000302,CUS0000049,9205.11
ORD0000303,CUS0000088,12131.63
ORD0000304,CUS0000049,2628.19
ORD0000305,CUS0000080,6612.21
ORD0000306,CUS0000032,14549.06
ORD0000307,CUS0000011,6091.47
ORD0000308,CUS0000049,14521.87
ORD0000309,CUS0000082,3931.26
ORD0000310,CUS0000050,7016.89
ORD0000311,CUS0000014,2738.89
ORD0000312,CUS0000040,9449.98
ORD0000313,CUS0000098,6125.56
ORD0000314,CUS0000017,2658.65
ORD0000315,CUS0000056,9528.03
ORD0000316,CUS0000072,10736.38
ORD0000317,CUS0000014,1498.98
ORD0000318,CUS0000046,11530.18
ORD0000319,CUS0000077,12362.83
ORD0000320,CUS0000042,17410.65
ORD0000321,CUS0000002,6545.1
ORD0000322,CUS0000050,15804.21
ORD0000323,CUS0000093,18121.58
ORD0000324,CUS0000032,11867.25
ORD0000325,CUS0000022,14021.0
ORD0000326,CUS0000022,3637.96
ORD0000327,CUS0000039,6099.73
ORD0000328,CUS0000019,2202.08
ORD0000329,CUS0000056,6243.28
ORD0000330,CUS0000039,10200.39
ORD0000331,CUS0000010,7861.37
ORD0000332,CUS0000032,14697.09
ORD0000333,CUS0000064,12282.32
ORD0000334,CUS0000026,9699.37
ORD0000335,CUS0000018,6788.5
ORD0000336,CUS0000051,7312.13
ORD0000337,CUS0000080,8217.91
ORD0000338,CUS0000043,9364.24
ORD0000339,CUS0000056,16494.03
ORD0000340,CUS0000084,19510.28
ORD0000341,CUS0000018,6708.27
ORD0000342,CUS0000078,18998.3
ORD0000343,CUS0000026,10101.19
ORD0000344,CUS0000023,19326.92
ORD0000345,CUS0000041,6537.51
ORD0000346,CUS0000089,13025.15
ORD0000347,CUS0000074,15857.51
ORD0000348,CUS0000042,8145.05
ORD0000349,CUS0000051,7935.3
ORD0000350,CUS0000073,4796.2
ORD0000351,CUS0000070,4418.62
ORD0000352,CUS0000099,11451.88
ORD0000353,CUS0000094,9770.82
ORD0000354,CUS0000091,4983.32
ORD0000355,CUS0000038,16794.35
ORD0000356,CUS0000009,16560.35
ORD0000357,CUS0000053,13786.58
ORD0000358,CUS0000018,13033.38
ORD0000359,CUS0000031,5800.95
ORD0000360,CUS0000020,14589.49
ORD0000361,CUS0000049,2405.34
ORD0000362,CUS0000077,10105.46
ORD0000363,CUS0000052,11152.98
ORD0000364,CUS0000089,8947.71
ORD0000365,CUS0000005,16023.7
ORD0000366,CUS0000047,14331.05
ORD0000367,CUS0000069,12282.58
ORD0000368,CUS0000011,3078.02
ORD0000369,CUS0000032,13494.43
ORD0000370,CUS0000046,4160.43
ORD0000371,CUS0000079,1841.64
ORD0000372,CUS0000083,13871.97
ORD0000373,CUS0000052,19369.41
ORD0000374,CUS0000043,19348.62
ORD0000375,CUS0000056,3012.95
ORD0000376,CUS0000013,5916.03
ORD0000377,CUS0000066,15190.21
ORD0000378,CUS0000072,12029.85
ORD0000379,CUS0000074,5199.6
ORD0000380,CUS0000048,8431.55
ORD0000381,CUS0000099,13911.55
ORD0000382,CUS0000089,10508.85
ORD0000383,CUS0000045,19956.35
ORD0000384,CUS0000062,2986.44
ORD0000385,CUS0000054,18490.4
ORD0000386,CUS0000011,3205.32
ORD0000387,CUS0000094,3691.83
ORD0000388,CUS0000040,7518.27
ORD0000389,CUS0000027,10901.18
ORD0000390,CUS0000045,10047.09
ORD0000391,CUS0000057,14717.88
ORD0000392,CUS0000058,7059.28
ORD0000393,CUS0000039,1848.98
ORD0000394,CUS0000091,3186.62
ORD0000395,CUS0000044,13311.43
ORD0000396,CUS0000087,16200.95
ORD0000397,CUS0000095,5634.35
ORD0000398,CUS0000023,11486.3
ORD0000399,CUS0000043,11637.13
ORD0000400,CUS0000060,5405.26
ORD0000401,CUS0000052,12965.45
ORD0000402,CUS0000024,13169.1
ORD0000403,CUS0000056,8516.07
ORD0000404,CUS0000095,12668.03
ORD0000405,CUS0000026,9541.93
ORD0000406,CUS0000055,8387.88
ORD0000407,CUS0000091,5081.13
ORD0000408,CUS0000036,15294.18
ORD0000409,CUS0000009,11969.61
ORD0000410,CUS0000069,4552.24
ORD0000411,CUS0000042,4744.41
ORD0000412,CUS0000015,5984.71
ORD0000413,CUS0000063,11026.59
ORD0000414,CUS0000082,6954.68
ORD0000415,CUS0000050,12614.86
ORD0000416,CUS0000076,3170.41
ORD0000417,CUS0000046,17064.84
ORD0000418,CUS0000080,4278.02
ORD0000419,CUS0000087,14413.78
ORD0000420,CUS0000039,18454.97
ORD0000421,CUS0000076,2610.29
ORD0000422,CUS0000018,6950.53
ORD0000423,CUS0000031,6802.22
ORD0000424,CUS0000024,8092.82
ORD0000425,CUS0000019,10705.67
ORD0000426,CUS0000054,12332.09
ORD0000427,CUS0000074,8290.49
ORD0000428,CUS0000024,10246.73
ORD0000429,CUS0000069,14175.23
ORD0000430,CUS0000083,18683.2
ORD0000431,CUS0000023,11543.34
ORD0000432,CUS0000063,6487.86
ORD0000433,CUS0000024,6977.02
ORD0000434,CUS0000058,12768.79
ORD0000435,CUS0000046,19085.0
ORD0000436,CUS0000063,3594.16
ORD0000437,CUS0000050,19312.75
ORD0000438,CUS0000065,13408.33
ORD0000439,CUS0000053,14009.24
ORD0000440,CUS0000054,14492.71
ORD0000441,CUS0000057,10285.29
ORD0000442,CUS0000011,11742.56
ORD0000443,CUS0000098,5190.06
ORD0000444,CUS0000005,6222.21
ORD0000445,CUS0000069,6484.74
ORD0000446,CUS0000100,9689.11
ORD0000447,CUS0000096,15678.41
ORD0000448,CUS0000064,11444.8
ORD0000449,CUS0000015,11881.57
ORD0000450,CUS0000035,15727.15
ORD0000451,CUS0000047,11298.82
ORD0000452,CUS0000097,1790.6
ORD0000453,CUS0000093,9385.97
ORD0000454,CUS0000028,19805.74
ORD0000455,CUS0000014,14983.79
ORD0000456,CUS0000084,15275.56
ORD0000457,CUS0000039,17621.39
ORD0000458,CUS0000005,9544.91
ORD0000459,CUS0000045,17381.79
ORD0000460,CUS0000012,9342.33
ORD0000461,CUS0000016,15737.0
ORD0000462,CUS0000031,4987.69
ORD0000463,CUS0000095,12170.55
ORD0000464,CUS0000045,17359.93
ORD0000465,CUS0000079,13022.64
ORD0000466,CUS0000022,12706.87
ORD0000467,CUS0000027,16457.07
ORD0000468,CUS0000008,11831.41
ORD0000469,CUS0000069,6340.62
ORD0000470,CUS0000069,4199.17
ORD0000471,CUS0000091,6560.06
ORD0000472,CUS0000074,6079.52
ORD0000473,CUS0000066,19724.28
ORD0000474,CUS0000087,16488.44
ORD0000475,CUS0000018,19292.67
ORD0000476,CUS0000053,18456.61
ORD0000477,CUS0000036,17473.9
ORD0000478,CUS0000017,14327.1
ORD0000479,CUS0000017,5743.87
ORD0000480,CUS0000092,7119.84
ORD0000481,CUS0000032,15468.0
ORD0000482,CUS0000087,8461.31
ORD0000483,CUS0000019,11971.09
ORD0000484,CUS0000035,12928.44
ORD0000485,CUS0000049,9587.84
ORD0000486,CUS0000082,16097.37
ORD0000487,CUS0000099,2768.8
ORD0000488,CUS0000066,15246.25
ORD0000489,CUS0000089,18790.39
ORD0000490,CUS0000048,9639.22
ORD0000491,CUS0000063,7218.5
ORD0000492,CUS0000001,17509.25
ORD0000493,CUS0000094,2769.69
ORD0000494,CUS0000059,13061.97
ORD0000495,CUS0000090,7806.23
ORD0000496,CUS0000009,16117.88
ORD0000497,CUS0000051,5138.77
ORD0000498,CUS0000055,16672.11
ORD0000499,CUS0000064,6102.2
ORD0000500,CUS0000037,7417.35
ORD0000501,CUS0000074,3481.29
ORD0000502,CUS0000063,15977.77
ORD0000503,CUS0000088,15482.83
ORD0000504,CUS0000006,2891.92
ORD0000505,CUS0000059,1309.35
ORD0000506,CUS0000021,9384.43
ORD0000507,CUS0000001,19844.93
ORD0000508,CUS0000055,4844.05
ORD0000509,CUS0000089,18278.74
ORD0000510,CUS0000084,6735.44
ORD0000511,CUS0000036,2773.46
ORD0000512,CUS0000047,5757.4
ORD0000513,CUS0000048,13625.67
ORD0000514,CUS0000084,4144.98
ORD0000515,CUS0000051,12886.48
ORD0000516,CUS0000093,14289.39
ORD0000517,CUS0000030,9155.39
ORD0000518,CUS0000012,14370.26
ORD0000519,CUS0000001,5055.0
ORD0000520,CUS0000010,3521.3
ORD0000521,CUS0000029,10869.44
ORD0000522,CUS0000057,1176.45
ORD0000523,CUS0000090,7527.91
ORD0000524,CUS0000016,19774.94
ORD0000525,CUS0000055,14186.59
ORD0000526,CUS0000062,2345.74
ORD0000527,CUS0000050,2697.29
ORD0000528,CUS0000014,2960.83
ORD0000529,CUS0000048,17738.79
ORD0000530,CUS0000018,8271.7
ORD0000531,CUS0000097,17615.45
ORD0000532,CUS0000083,19865.86
ORD0000533,CUS0000019,2299.82
ORD0000534,CUS0000073,1161.02
ORD0000535,CUS0000084,4118.21
ORD0000536,CUS0000045,14726.21
ORD0000537,CUS0000081,15217.11
ORD0000538,CUS0000053,12705.44
ORD0000539,CUS0000057,17339.29
ORD0000540,CUS0000012,18035.27
ORD0000541,CUS0000018,15296.47
ORD0000542,CUS0000076,14870.17
ORD0000543,CUS0000045,19301.73
ORD0000544,CUS0000041,16030.46
ORD0000545,CUS0000032,6262.39
ORD0000546,CUS0000011,5715.17
ORD0000547,CUS0000077,12400.15
ORD0000548,CUS0000078,6413.5
ORD0000549,CUS0000089,1509.66
ORD0000550,CUS0000085,17640.72
ORD0000551,CUS0000027,10837.23
ORD0000552,CUS0000066,4584.28
ORD0000553,CUS0000051,6615.3
ORD0000554,CUS0000007,15892.23
ORD0000555,CUS0000031,10402.87
ORD0000556,CUS0000015,5580.55
ORD0000557,CUS0000082,12284.67
ORD0000558,CUS0000068,17885.77
ORD0000559,CUS0000002,19750.77
ORD0000560,CUS0000041,3507.67
ORD0000561,CUS0000073,8996.41
ORD0000562,CUS0000070,13975.9
ORD0000563,CUS0000098,9949.28
ORD0000564,CUS0000099,2386.84
ORD0000565,CUS0000076,2283.12
ORD0000566,CUS0000034,5099.12
ORD0000567,CUS0000008,19024.92
ORD0000568,CUS0000051,10625.6
ORD0000569,CUS0000081,14539.95
ORD0000570,CUS0000099,8893.21
ORD0000571,CUS0000090,8643.27
ORD0000572,CUS0000082,11194.73
ORD0000573,CUS0000079,3900.93
ORD0000574,CUS0000011,6888.23
ORD0000575,CUS0000066,18497.57
ORD0000576,CUS0000020,11191.41
ORD0000577,CUS0000051,12142.31
ORD0000578,CUS0000098,16856.0
ORD0000579,CUS0000088,13219.94
ORD0000580,CUS0000040,14274.84
ORD0000581,CUS0000094,19115.13
ORD0000582,CUS0000031,2100.21
ORD0000583,CUS0000012,18567.93
ORD0000584,CUS0000015,9614.07
ORD0000585,CUS0000078,2045.54
ORD0000586,CUS0000086,15092.18
ORD0000587,CUS0000095,4337.27
ORD0000588,CUS0000002,14450.11
ORD0000589,CUS0000090,1215.66
ORD0000590,CUS0000064,19107.31
ORD0000591,CUS0000067,10827.23
ORD0000592,CUS0000093,5925.69
ORD0000593,CUS0000048,3411.68
ORD0000594,CUS0000100,17595.74
ORD0000595,CUS0000094,17841.88
ORD0000596,CUS0000099,18098.05
ORD0000597,CUS0000043,16335.05
ORD0000598,CUS0000035,10953.23
ORD0000599,CUS0000034,14534.14
ORD0000600,CUS0000074,12923.12
ORD0000601,CUS0000064,9648.76
ORD0000602,CUS0000047,2053.34
ORD0000603,CUS0000073,4170.75
ORD0000604,CUS0000021,5847.21
ORD0000605,CUS0000014,17991.1
ORD0000606,CUS0000087,14732.79
ORD0000607,CUS0000030,15074.82
ORD0000608,CUS0000001,1836.72
ORD0000609,CUS0000002,5646.48
ORD0000610,CUS0000061,7915.55
ORD0000611,CUS0000020,4400.26
ORD0000612,CUS0000005,11504.43
ORD0000613,CUS0000092,15072.65
ORD0000614,CUS0000054,5265.79
ORD0000615,CUS0000032,8908.88
ORD0000616,CUS0000093,7078.77
ORD0000617,CUS0000010,11859.18
ORD0000618,CUS0000016,10538.78
ORD0000619,CUS0000007,4407.54
ORD0000620,CUS0000067,19646.86
ORD0000621,CUS0000052,2309.6
ORD0000622,CUS0000060,17454.61
ORD0000623,CUS0000100,17052.08
ORD0000624,CUS0000042,2641.32
ORD0000625,CUS0000059,1151.41
ORD0000626,CUS0000026,6540.31
ORD0000627,CUS0000039,15051.94
ORD0000628,CUS0000032,9814.61
ORD0000629,CUS0000076,19465.3
ORD0000630,CUS0000099,15741.83
ORD0000631,CUS0000094,18108.42
ORD0000632,CUS0000098,16123.5
ORD0000633,CUS0000020,1121.18
ORD0000634,CUS0000053,1454.29
ORD0000635,CUS0000070,7582.05
ORD0000636,CUS0000089,17666.77
ORD0000637,CUS0000043,1027.78
ORD0000638,CUS0000085,8149.22
ORD0000639,CUS0000095,14817.09
ORD0000640,CUS0000014,4898.69
ORD0000641,CUS0000031,8976.5
ORD0000642,CUS0000008,19478.63
ORD0000643,CUS0000019,14521.4
ORD0000644,CUS0000012,1834.11
ORD0000645,CUS0000030,18048.46
ORD0000646,CUS0000067,8848.08
ORD0000647,CUS0000048,9710.7
ORD0000648,CUS0000096,2613.15
ORD0000649,CUS0000013,10603.13
ORD0000650,CUS0000082,16579.29
ORD0000651,CUS0000010,12246.02
ORD0000652,CUS0000008,9264.67
ORD0000653,CUS0000017,5498.66
ORD0000654,CUS0000034,17167.36
ORD0000655,CUS0000051,14313.79
ORD0000656,CUS0000095,7198.78
ORD0000657,CUS0000058,6167.16
ORD0000658,CUS0000010,18927.54
ORD0000659,CUS0000018,15818.8
ORD0000660,CUS0000075,3070.48
ORD0000661,CUS0000014,4123.12
ORD0000662,CUS0000060,6966.63
ORD0000663,CUS0000016,11182.57
ORD0000664,CUS0000099,4945.09
ORD0000665,CUS0000040,9803.59
ORD0000666,CUS0000016,2718.0
ORD0000667,CUS0000088,6780.08
ORD0000668,CUS0000091,14240.68
ORD0000669,CUS0000006,5085.4
ORD0000670,CUS0000042,3818.15
ORD0000671,CUS0000092,5716.16
ORD0000672,CUS0000046,8528.64
ORD0000673,CUS0000007,13866.48
ORD0000674,CUS0000034,16581.7
ORD0000675,CUS0000023,1590.56
ORD0000676,CUS0000052,17237.42
ORD0000677,CUS0000072,15213.49
ORD0000678,CUS0000032,2799.78
ORD0000679,CUS0000014,16274.04
ORD0000680,CUS0000018,3307.61
ORD0000681,CUS0000008,16777.07
ORD0000682,CUS0000029,3483.59
ORD0000683,CUS0000052,8072.56
ORD0000684,CUS0000081,18813.92
ORD0000685,CUS0000011,12064.15
ORD0000686,CUS0000034,18431.14
ORD0000687,CUS0000010,1414.2
ORD0000688,CUS0000009,4757.26
ORD0000689,CUS0000083,9425.2
ORD0000690,CUS0000017,2747.59
ORD0000691,CUS0000043,3328.03
ORD0000692,CUS0000060,1962.12
ORD0000693,CUS0000074,9229.97
ORD0000694,CUS0000093,8504.98
ORD0000695,CUS0000004,8271.86
ORD0000696,CUS0000055,4283.34
ORD0000697,CUS0000028,18257.78
ORD0000698,CUS0000036,6317.24
ORD0000699,CUS0000020,1658.34
ORD0000700,CUS0000080,12722.57
ORD0000701,CUS0000083,6607.0
ORD0000702,CUS0000053,17772.79
ORD0000703,CUS0000062,2158.6
ORD0000704,CUS0000036,8277.29
ORD0000705,CUS0000054,4789.7
ORD0000706,CUS0000068,5733.81
ORD0000707,CUS0000070,16102.08
ORD0000708,CUS0000049,15856.4
ORD0000709,CUS0000046,10114.0
ORD0000710,CUS0000063,7536.65
ORD0000711,CUS0000073,10545.47
ORD0000712,CUS0000050,6138.28
ORD0000713,CUS0000004,7058.67
ORD0000714,CUS0000029,1556.77
ORD0000715,CUS0000100,6337.72
ORD0000716,CUS0000061,11059.21
ORD0000717,CUS0000099,12095.79
ORD0000718,CUS0000030,19505.62
ORD0000719,CUS0000013,5709.28
ORD0000720,CUS0000031,6064.01
ORD0000721,CUS0000095,2062.26
ORD0000722,CUS0000029,11938.15
ORD0000723,CUS0000050,7741.29
ORD0000724,CUS0000023,4345.91
ORD0000725,CUS0000076,7042.08
ORD0000726,CUS0000095,14254.9
ORD0000727,CUS0000076,1535.92
ORD0000728,CUS0000090,7681.96
ORD0000729,CUS0000073,11708.52
ORD0000730,CUS0000073,19019.0
ORD0000731,CUS0000064,11300.37
ORD0000732,CUS0000023,10318.29
ORD0000733,CUS0000012,2067.19
ORD0000734,CUS0000078,5157.37
