ORDER_ID,CUSTOMER_ID,AMOUNT
ORD0000209,CUS0000069,3378.38
ORD0000210,CUS0000004,1241.88
ORD0000211,CUS0000034,1867.82
ORD0000212,CUS0000034,478.75
ORD0000213,CUS0000077,4402.18
ORD0000214,CUS0000094,7885.64
ORD0000215,CUS0000056,6101.47
ORD0000216,CUS0000066,1244.89
ORD0000217,CUS0000074,1981.78
ORD0000218,CUS0000006,7116.97
ORD0000219,CUS0000001,5247.21
ORD0000220,CUS0000069,6899.89
ORD0000221,CUS0000095,7396.67
ORD0000222,CUS0000026,3705.79
ORD0000223,CUS0000009,9493.86
ORD0000224,CUS0000043,6269.24
ORD0000225,CUS0000085,8495.35
ORD0000226,CUS0000093,9010.46
ORD0000227,CUS0000065,3161.92
ORD0000228,CUS0000053,3329.21
ORD0000229,CUS0000090,3026.99
ORD0000230,CUS0000017,1999.22
ORD0000231,CUS0000086,9409.6
ORD0000232,CUS0000087,7506.53
ORD0000233,CUS0000023,6193.6
ORD0000234,CUS0000039,4120.14
ORD0000235,CUS0000001,3108.36
ORD0000236,CUS0000027,4355.89
ORD0000237,CUS0000075,6105.95
ORD0000238,CUS0000042,4703.38
ORD0000239,CUS0000057,6788.71
ORD0000240,CUS0000066,4784.54
ORD0000241,CUS0000095,1779.94
ORD0000242,CUS0000011,2909.49
ORD0000243,CUS0000085,6366.11
ORD0000244,CUS0000043,1024.53
ORD0000245,CUS0000097,2425.2
ORD0000246,CUS0000040,2323.94
ORD0000247,CUS0000026,1558.8
ORD0000248,CUS0000006,2523.94
ORD0000249,CUS0000061,6151.61
ORD0000250,CUS0000099,821.0
ORD0000251,CUS0000054,8872.76
ORD0000252,CUS0000074,2024.91
ORD0000253,CUS0000090,3901.39
ORD0000254,CUS0000052,2515.45
ORD0000255,CUS0000084,6907.46
ORD0000256,CUS0000097,8618.36
ORD0000257,CUS0000014,7806.36
ORD0000258,CUS0000029,1841.28
ORD0000259,CUS0000090,5227.78
ORD0000260,CUS0000007,5618.32
ORD0000261,CUS0000016,4618.97
ORD0000262,CUS0000060,6709.02
ORD0000263,CUS0000072,5994.98
ORD0000264,CUS0000097,8925.12
ORD0000265,CUS0000079,8168.56
ORD0000266,CUS0000065,4324.73
ORD0000267,CUS0000071,4514.54
ORD0000268,CUS0000021,7462.19
ORD0000269,CUS0000061,4555.69
ORD0000270,CUS0000097,2547.67
ORD0000271,CUS0000082,2845.38
ORD0000272,CUS0000100,5260.87
ORD0000273,CUS0000081,2468.53
ORD0000274,CUS0000057,867.09
ORD0000275,CUS0000037,2421.49
ORD0000276,CUS0000043,3265.12
ORD0000277,CUS0000070,897.72
ORD0000278,CUS0000020,2389.49
ORD0000279,CUS0000089,1612.77
ORD0000280,CUS0000028,735.87
ORD0000281,CUS0000053,3375.73
ORD0000282,CUS0000060,4216.16
ORD0000283,CUS0000027,8345.62
ORD0000284,CUS0000050,9057.9
ORD0000285,CUS0000075,9466.01
ORD0000286,CUS0000003,8581.65
ORD0000287,CUS0000098,5799.33
ORD0000288,CUS0000062,158.37
ORD0000289,CUS0000046,3056.27
ORD0000290,CUS0000050,8549.13
ORD0000291,CUS0000054,5428.38
ORD0000292,CUS0000095,5506.71
ORD0000293,CUS0000078,8988.33
ORD0000294,CUS0000063,2272.27
ORD0000295,CUS0000056,4907.86
ORD0000296,CUS0000050,3427.68
ORD0000297,CUS0000087,8001.61
ORD0000298,CUS0000093,1733.94
ORD0000299,CUS0000060,9203.46
ORD0000300,CUS0000080,5387.82
ORD0000301,CUS0000051,5959.74
ORD0000302,CUS0000085,368.31
ORD0000303,CUS0000083,4343.27
ORD0000304,CUS0000060,1899.12
ORD0000305,CUS0000034,3853.13
ORD0000306,CUS0000028,4601.52
ORD0000307,CUS0000044,7636.17
ORD0000308,CUS0000049,2854.74
ORD0000309,CUS0000054,2597.49
ORD0000310,CUS0000011,4756.04
ORD0000311,CUS0000096,5440.25
ORD0000312,CUS0000045,2319.8
ORD0000313,CUS0000009,7834.21
ORD0000314,CUS0000084,498.56
ORD0000315,CUS0000004,9501.16
ORD0000316,CUS0000026,8408.37
ORD0000317,CUS0000080,1608.59
ORD0000318,CUS0000017,4788.25
ORD0000319,CUS0000015,5683.3
ORD0000320,CUS0000028,4703.84
ORD0000321,CUS0000033,7692.29
ORD0000322,CUS0000022,6098.34
ORD0000323,CUS0000096,7211.74
ORD0000324,CUS0000100,8211.08
ORD0000325,CUS0000040,1170.18
ORD0000326,CUS0000004,9295.98
ORD0000327,CUS0000074,6805.74
ORD0000328,CUS0000049,4026.88
ORD0000329,CUS0000092,2063.46
ORD0000330,CUS0000076,6937.08
ORD0000331,CUS0000081,2504.21
ORD0000332,CUS0000090,7747.56
ORD0000333,CUS0000088,6044.07
ORD0000334,CUS0000016,7982.65
ORD0000335,CUS0000073,7848.09
ORD0000336,CUS0000045,5374.18
ORD0000337,CUS0000085,3768.65
ORD0000338,CUS0000065,6510.68
ORD0000339,CUS0000002,8510.8
ORD0000340,CUS0000063,1144.83
ORD0000341,CUS0000047,6392.29
ORD0000342,CUS0000059,7102.36
ORD0000343,CUS0000056,1843.76
ORD0000344,CUS0000067,9658.19
ORD0000345,CUS0000035,6197.53
ORD0000346,CUS0000069,7768.95
ORD0000347,CUS0000060,4412.19
ORD0000348,CUS0000094,5965.5
ORD0000349,CUS0000042,8531.96
ORD0000350,CUS0000012,2861.39
ORD0000351,CUS0000058,2514.25
ORD0000352,CUS0000060,5741.51
ORD0000353,CUS0000086,3851.99
ORD0000354,CUS0000004,4993.63
ORD0000355,CUS0000042,1900.21
ORD0000356,CUS0000028,3612.77
ORD0000357,CUS0000034,3469.35
ORD0000358,CUS0000077,7041.72
ORD0000359,CUS0000036,5602.33
ORD0000360,CUS0000067,9485.82
ORD0000361,CUS0000011,2489.42
ORD0000362,CUS0000053,4936.92
ORD0000363,CUS0000098,2479.21
ORD0000364,CUS0000061,6494.44
ORD0000365,CUS0000063,4536.93
ORD0000366,CUS0000003,1021.23
ORD0000367,CUS0000029,4103.57
ORD0000368,CUS0000032,3131.44
ORD0000369,CUS0000075,3753.3
ORD0000370,CUS0000071,5356.13
ORD0000371,CUS0000055,9966.65
ORD0000372,CUS0000071,3374.83
ORD0000373,CUS0000090,4592.08
ORD0000374,CUS0000040,2588.9
ORD0000375,CUS0000016,7240.71
ORD0000376,CUS0000041,1283.59
ORD0000377,CUS0000069,9513.69
ORD0000378,CUS0000089,1932.98
ORD0000379,CUS0000028,7412.19
ORD0000380,CUS0000036,7273.39
ORD0000381,CUS0000098,5293.91
ORD0000382,CUS0000037,9807.06
ORD0000383,CUS0000025,3032.84
ORD0000384,CUS0000047,1876.47
ORD0000385,CUS0000002,7109.38
ORD0000386,CUS0000017,2815.68
ORD0000387,CUS0000007,5578.25
ORD0000388,CUS0000090,9446.49
ORD0000389,CUS0000082,8697.77
ORD0000390,CUS0000063,1115.62
ORD0000391,CUS0000002,5783.24
ORD0000392,CUS0000061,4839.27
ORD0000393,CUS0000044,1925.2
ORD0000394,CUS0000007,2599.54
ORD0000395,CUS0000062,1229.46
ORD0000396,CUS0000009,4067.0
ORD0000397,CUS0000010,5812.51
ORD0000398,CUS0000088,630.73
ORD0000399,CUS0000020,8130.31
ORD0000400,CUS0000039,943.29
ORD0000401,CUS0000032,1272.67
ORD0000402,CUS0000098,4220.12
ORD0000403,CUS0000077,7928.33
ORD0000404,CUS0000029,7779.37
ORD0000405,CUS0000049,4560.09
ORD0000406,CUS0000057,3043.8
ORD0000407,CUS0000076,9901.31
ORD0000408,CUS0000040,5729.43
ORD0000409,CUS0000008,6135.35
ORD0000410,CUS0000095,1082.41
ORD0000411,CUS0000098,2157.1
ORD0000412,CUS0000028,2720.0
ORD0000413,CUS0000011,1654.87
ORD0000414,CUS0000023,5564.72
ORD0000415,CUS0000021,126.49
ORD0000416,CUS0000058,6924.77
ORD0000417,CUS0000061,2983.47
ORD0000418,CUS0000030,2952.24
ORD0000419,CUS0000037,7059.58
ORD0000420,CUS0000059,804.68
ORD0000421,CUS0000030,9246.72
ORD0000422,CUS0000081,5938.92
ORD0000423,CUS0000026,4308.88
ORD0000424,CUS0000070,2325.61
ORD0000425,CUS0000020,9093.27
ORD0000426,CUS0000019,806.96
ORD0000427,CUS0000022,7947.02
ORD0000428,CUS0000077,7514.68
ORD0000429,CUS0000073,9219.81
ORD0000430,CUS0000057,1331.1
ORD0000431,CUS0000089,3110.5
ORD0000432,CUS0000052,9432.49
ORD0000433,CUS0000065,5445.82
ORD0000434,CUS0000057,896.37
ORD0000435,CUS0000006,8905.29
ORD0000436,CUS0000095,3290.98
ORD0000437,CUS0000033,356.06
ORD0000438,CUS0000030,9622.92
ORD0000439,CUS0000074,5912.52
ORD0000440,CUS0000003,9995.77
ORD0000441,CUS0000087,8232.07
ORD0000442,CUS0000074,498.29
ORD0000443,CUS0000097,1834.39
ORD0000444,CUS0000067,6549.94
ORD0000445,CUS0000036,1896.74
ORD0000446,CUS0000075,4415.26
ORD0000447,CUS0000063,9693.65
ORD0000448,CUS0000061,3544.81
ORD0000449,CUS0000043,3278.48
ORD0000450,CUS0000014,8591.56
ORD0000451,CUS0000043,4175.29
ORD0000452,CUS0000064,2953.36
ORD0000453,CUS0000052,8154.3
ORD0000454,CUS0000071,463.3
ORD0000455,CUS0000012,3213.72
ORD0000456,CUS0000042,1247.62
ORD0000457,CUS0000099,4101.33
ORD0000458,CUS0000066,8266.78
ORD0000459,CUS0000001,6610.84
ORD0000460,CUS0000070,4673.57
ORD0000461,CUS0000007,1957.07
ORD0000462,CUS0000047,6264.08
ORD0000463,CUS0000064,6291.55
ORD0000464,CUS0000098,610.96
ORD0000465,CUS0000035,5537.27
ORD0000466,CUS0000037,4437.35
ORD0000467,CUS0000090,4898.65
ORD0000468,CUS0000004,9734.15
ORD0000469,CUS0000078,8013.21
ORD0000470,CUS0000091,1667.94
ORD0000471,CUS0000071,235.38
ORD0000472,CUS0000053,1022.77
ORD0000473,CUS0000015,4668.33
ORD0000474,CUS0000016,6512.33
ORD0000475,CUS0000020,5033.92
ORD0000476,CUS0000092,2989.43
ORD0000477,CUS0000091,2806.91
ORD0000478,CUS0000062,9804.42
ORD0000479,CUS0000032,4622.19
ORD0000480,CUS0000019,3897.5
ORD0000481,CUS0000077,5131.58
ORD0000482,CUS0000018,8653.87
ORD0000483,CUS0000036,7749.48
ORD0000484,CUS0000054,3464.76
ORD0000485,CUS0000065,2745.01
ORD0000486,CUS0000001,2900.11
ORD0000487,CUS0000039,8391.01
ORD0000488,CUS0000075,9989.13
ORD0000489,CUS0000063,8666.08
ORD0000490,CUS0000058,5431.95
ORD0000491,CUS0000045,3391.16
ORD0000492,CUS0000098,5479.96
ORD0000493,CUS0000059,9335.24
ORD0000494,CUS0000025,9809.67
ORD0000495,CUS0000031,5760.8
ORD0000496,CUS0000030,8574.53
ORD0000497,CUS0000053,532.11
ORD0000498,CUS0000096,4782.46
ORD0000499,CUS0000049,3922.18
ORD0000500,CUS0000085,7944.7
ORD0000501,CUS0000084,9810.1
ORD0000502,CUS0000064,9651.76
ORD0000503,CUS0000017,5072.68
ORD0000504,CUS0000076,3386.75
ORD0000505,CUS0000013,8754.48
ORD0000506,CUS0000057,1087.15
ORD0000507,CUS0000059,251.94
ORD0000508,CUS0000019,4158.79
ORD0000509,CUS0000084,9702.57
ORD0000510,CUS0000010,4747.96
ORD0000511,CUS0000034,3451.76
ORD0000512,CUS0000089,4035.08
ORD0000513,CUS0000011,8532.48
ORD0000514,CUS0000087,8607.49
ORD0000515,CUS0000049,9545.98
ORD0000516,CUS0000081,7215.3
ORD0000517,CUS0000098,4930.68
ORD0000518,CUS0000070,455.4
ORD0000519,CUS0000009,2424.23
ORD0000520,CUS0000088,9217.2
ORD0000521,CUS0000030,7492.99
ORD0000522,CUS0000056,9785.54
ORD0000523,CUS0000098,6374.1
ORD0000524,CUS0000013,4492.42
ORD0000525,CUS0000089,3064.71
ORD0000526,CUS0000004,555.31
ORD0000527,CUS0000008,3004.34
ORD0000528,CUS0000048,4363.8
ORD0000529,CUS0000032,5358.55
ORD0000530,CUS0000073,6849.82
ORD0000531,CUS0000024,1782.84
ORD0000532,CUS0000011,6133.97
ORD0000533,CUS0000049,6235.13
ORD0000534,CUS0000031,5026.91
ORD0000535,CUS0000075,1516.87
ORD0000536,CUS0000060,6415.26
ORD0000537,CUS0000059,2627.73
ORD0000538,CUS0000002,8999.19
ORD0000539,CUS0000060,9021.97
ORD0000540,CUS0000087,5511.32
ORD0000541,CUS0000010,4473.12
ORD0000542,CUS0000045,9877.75
ORD0000543,CUS0000039,6425.49
ORD0000544,CUS0000055,6934.1
ORD0000545,CUS0000059,8468.51
ORD0000546,CUS0000026,9993.8
ORD0000547,CUS0000062,1155.87
ORD0000548,CUS0000049,5762.03
ORD0000549,CUS0000074,3029.14
ORD0000550,CUS0000090,3022.78
ORD0000551,CUS0000085,4018.48
ORD0000552,CUS0000002,5702.7
ORD0000553,CUS0000088,7805.28
ORD0000554,CUS0000007,9115.11
ORD0000555,CUS0000096,5017.6
ORD0000556,CUS0000037,7779.84
ORD0000557,CUS0000030,6109.94
ORD0000558,CUS0000046,2268.14
ORD0000559,CUS0000025,6246.82
ORD0000560,CUS0000087,7580.22
ORD0000561,CUS0000099,6625.9
ORD0000562,CUS0000018,6319.66
ORD0000563,CUS0000081,6498.77
ORD0000564,CUS0000040,7907.24
ORD0000565,CUS0000005,5837.78
ORD0000566,CUS0000094,1400.98
ORD0000567,CUS0000038,3334.52
ORD0000568,CUS0000054,1838.84
ORD0000569,CUS0000017,7886.48
ORD0000570,CUS0000047,5355.44
ORD0000571,CUS0000035,8321.68
ORD0000572,CUS0000033,9149.08
ORD0000573,CUS0000062,9677.1
ORD0000574,CUS0000038,7490.94
ORD0000575,CUS0000044,8061.9
ORD0000576,CUS0000060,9632.64
ORD0000577,CUS0000019,7566.1
ORD0000578,CUS0000029,8615.39
ORD0000579,CUS0000093,6776.62
ORD0000580,CUS0000051,9675.97
ORD0000581,CUS0000072,3721.17
ORD0000582,CUS0000051,237.79
ORD0000583,CUS0000069,1323.53
ORD0000584,CUS0000048,6761.0
ORD0000585,CUS0000087,2695.4
ORD0000586,CUS0000049,8241.93
ORD0000587,CUS0000048,1172.63
ORD0000588,CUS0000030,4767.62
ORD0000589,CUS0000080,8853.92
ORD0000590,CUS0000072,3347.26
ORD0000591,CUS0000079,2291.54
ORD0000592,CUS0000009,6390.5
ORD0000593,CUS0000060,9102.94
ORD0000594,CUS0000039,6527.47
ORD0000595,CUS0000015,1483.79
ORD0000596,CUS0000005,3113.21
ORD0000597,CUS0000064,1249.59
ORD0000598,CUS0000031,8883.87
ORD0000599,CUS0000018,3947.59
ORD0000600,CUS0000048,6737.81
ORD0000601,CUS0000096,6995.19
ORD0000602,CUS0000070,4249.35
ORD0000603,CUS0000096,7293.33
ORD0000604,CUS0000054,6583.73
ORD0000605,CUS0000063,6194.96
ORD0000606,CUS0000036,423.89
ORD0000607,CUS0000048,2250.97
ORD0000608,CUS0000057,9510.5
ORD0000609,CUS0000047,1083.61
ORD0000610,CUS0000088,3736.62
ORD0000611,CUS0000083,3650.87
ORD0000612,CUS0000051,2831.23
ORD0000613,CUS0000016,9495.21
ORD0000614,CUS0000059,1007.57
ORD0000615,CUS0000028,6452.87
ORD0000616,CUS0000077,9713.82
ORD0000617,CUS0000007,7889.27
ORD0000618,CUS0000032,9889.33
ORD0000619,CUS0000073,2131.54
ORD0000620,CUS0000098,5586.66
ORD0000621,CUS0000076,2237.92
ORD0000622,CUS0000030,3352.74
ORD0000623,CUS0000019,7907.57
ORD0000624,CUS0000077,128.07
ORD0000625,CUS0000019,9876.52
ORD0000626,CUS0000070,2581.48
ORD0000627,CUS0000023,1188.27
ORD0000628,CUS0000004,1404.85
ORD0000629,CUS0000046,7920.85
ORD0000630,CUS0000031,5929.64
ORD0000631,CUS0000003,1825.04
ORD0000632,CUS0000007,1354.91
ORD0000633,CUS0000054,5308.25
ORD0000634,CUS0000096,729.22
ORD0000635,CUS0000058,7802.37
ORD0000636,CUS0000066,5977.29
ORD0000637,CUS0000058,5088.0
ORD0000638,CUS0000079,529.31
ORD0000639,CUS0000085,5262.37
ORD0000640,CUS0000059,6469.07
ORD0000641,CUS0000004,702.17
ORD0000642,CUS0000062,8488.26
ORD0000643,CUS0000055,6892.37
ORD0000644,CUS0000063,7152.77
ORD0000645,CUS0000057,827.56
ORD0000646,CUS0000011,3288.91
ORD0000647,CUS0000019,750.25
ORD0000648,CUS0000036,6280.74
ORD0000649,CUS0000075,5528.73
ORD0000650,CUS0000042,3870.95
ORD0000651,CUS0000077,5352.51
ORD0000652,CUS0000059,5104.96
ORD0000653,CUS0000056,1081.87
ORD0000654,CUS0000090,1232.7
ORD0000655,CUS0000084,6544.07
ORD0000656,CUS0000099,5558.22
ORD0000657,CUS0000028,4357.69
ORD0000658,CUS0000030,4196.75
ORD0000659,CUS0000059,4047.43
ORD0000660,CUS0000094,1041.35
ORD0000661,CUS0000055,3193.98
ORD0000662,CUS0000033,3805.58
ORD0000663,CUS0000020,6899.53
ORD0000664,CUS0000061,764.62
ORD0000665,CUS0000011,1022.98
ORD0000666,CUS0000013,7471.43
ORD0000667,CUS0000048,8136.52
ORD0000668,CUS0000072,693.81
ORD0000669,CUS0000072,5660.67
ORD0000670,CUS0000086,1310.09
ORD0000671,CUS0000046,8748.71
ORD0000672,CUS0000097,4287.07
ORD0000673,CUS0000093,609.32
ORD0000674,CUS0000037,6044.06
ORD0000675,CUS0000046,1125.65
ORD0000676,CUS0000065,2206.11
ORD0000677,CUS0000085,4873.68
ORD0000678,CUS0000014,3566.13
ORD0000679,CUS0000072,3738.85
ORD0000680,CUS0000098,2857.83
ORD0000681,CUS0000029,8091.49
ORD0000682,CUS0000072,9748.01
ORD0000683,CUS0000080,6174.38
ORD0000684,CUS0000083,5611.72
ORD0000685,CUS0000078,9297.93
ORD0000686,CUS0000089,2747.73
ORD0000687,CUS0000024,2805.38
ORD0000688,CUS0000098,3158.95
ORD0000689,CUS0000044,3575.13
ORD0000690,CUS0000024,8711.64
ORD0000691,CUS0000073,6607.71
ORD0000692,CUS0000009,1504.56
ORD0000693,CUS0000082,9720.92
ORD0000694,CUS0000012,7486.51
ORD0000695,CUS0000028,3824.32
ORD0000696,CUS0000059,3474.87
ORD0000697,CUS0000048,3185.21
ORD0000698,CUS0000042,7790.67
ORD0000699,CUS0000073,6002.62
ORD0000700,CUS0000007,1640.24
ORD0000701,CUS0000097,6216.6
ORD0000702,CUS0000087,907.66
ORD0000703,CUS0000057,6653.19
ORD0000704,CUS0000063,6110.05
ORD0000705,CUS0000054,2804.35
ORD0000706,CUS0000097,5172.23
ORD0000707,CUS0000045,4356.14
ORD0000708,CUS0000037,6814.36
ORD0000709,CUS0000076,4917.66
ORD0000710,CUS0000086,3153.35
ORD0000711,CUS0000029,4013.11
ORD0000712,CUS0000077,642.34
ORD0000713,CUS0000027,3084.05
ORD0000714,CUS0000028,7696.76
ORD0000715,CUS0000098,2629.64
ORD0000716,CUS0000042,1287.85
ORD0000717,CUS0000064,7495.44
ORD0000718,CUS0000023,1378.94
ORD0000719,CUS0000069,7066.35
ORD0000720,CUS0000065,5631.36
ORD0000721,CUS0000086,8081.38
ORD0000722,CUS0000010,4031.0
ORD0000723,CUS0000095,518.79
ORD0000724,CUS0000003,4651.57
ORD0000725,CUS0000010,8634.89
ORD0000726,CUS0000074,4349.91
ORD0000727,CUS0000052,7124.04
ORD0000728,CUS0000054,2966.2
ORD0000729,CUS0000052,306.48
ORD0000730,CUS0000042,1801.54
ORD0000731,CUS0000080,4654.96
ORD0000732,CUS0000089,9205.72
ORD0000733,CUS0000012,4423.45
ORD0000734,CUS0000014,2508.83
ORD0000735,CUS0000076,4064.45
ORD0000736,CUS0000011,4018.09
ORD0000737,CUS0000040,7483.47
