ORDER_ID,CUSTOMER_ID,AMOUNT
ORD0000117,CUS0000085,1500.14
ORD0000118,CUS0000045,3171.29
ORD0000119,CUS0000084,7014.95
ORD0000120,CUS0000051,1376.62
ORD0000121,CUS0000091,9386.22
ORD0000122,CUS0000040,5633.33
ORD0000123,CUS0000083,7937.45
ORD0000124,CUS0000017,6734.15
ORD0000125,CUS0000095,9971.92
ORD0000126,CUS0000068,1025.18
ORD0000127,CUS0000086,4291.72
ORD0000128,CUS0000047,280.48
ORD0000129,CUS0000040,1884.6
ORD0000130,CUS0000028,3483.15
ORD0000131,CUS0000099,4914.08
ORD0000132,CUS0000029,9999.77
ORD0000133,CUS0000020,863.93
ORD0000134,CUS0000013,5126.13
ORD0000135,CUS0000070,8367.69
ORD0000136,CUS0000068,473.7
ORD0000137,CUS0000044,8776.29
ORD0000138,CUS0000080,1397.39
ORD0000139,CUS0000049,1627.1
ORD0000140,CUS0000024,8330.32
ORD0000141,CUS0000099,6284.93
ORD0000142,CUS0000022,7239.71
ORD0000143,CUS0000006,4167.5
ORD0000144,CUS0000087,7223.9
ORD0000145,CUS0000057,6144.89
ORD0000146,CUS0000097,7510.51
ORD0000147,CUS0000058,2416.63
ORD0000148,CUS0000031,3163.73
ORD0000149,CUS0000061,9049.35
ORD0000150,CUS0000025,3741.63
ORD0000151,CUS0000074,9845.95
ORD0000152,CUS0000060,7717.44
ORD0000153,CUS0000100,3880.54
ORD0000154,CUS0000068,4244.74
ORD0000155,CUS0000021,8187.22
ORD0000156,CUS0000078,1470.15
ORD0000157,CUS0000033,616.58
ORD0000158,CUS0000062,8753.76
ORD0000159,CUS0000071,9349.51
ORD0000160,CUS0000092,8474.33
ORD0000161,CUS0000016,2922.12
ORD0000162,CUS0000098,1687.09
ORD0000163,CUS0000058,9062.53
ORD0000164,CUS0000019,8327.36
ORD0000165,CUS0000012,9469.49
ORD0000166,CUS0000029,8185.36
ORD0000167,CUS0000045,9311.67
ORD0000168,CUS0000054,627.24
ORD0000169,CUS0000065,3802.22
ORD0000170,CUS0000050,9945.8
ORD0000171,CUS0000048,2322.93
ORD0000172,CUS0000041,9315.18
ORD0000173,CUS0000092,6534.61
ORD0000174,CUS0000019,1462.24
ORD0000175,CUS0000037,9182.22
ORD0000176,CUS0000061,6991.11
ORD0000177,CUS0000018,7612.53
ORD0000178,CUS0000061,4541.15
ORD0000179,CUS0000001,9067.99
ORD0000180,CUS0000003,2633.65
ORD0000181,CUS0000020,5533.16
ORD0000182,CUS0000094,6127.91
ORD0000183,CUS0000055,1200.75
ORD0000184,CUS0000037,2452.64
ORD0000185,CUS0000016,572.72
ORD0000186,CUS0000054,6425.62
ORD0000187,CUS0000080,4625.42
ORD0000188,CUS0000015,8383.21
ORD0000189,CUS0000064,6007.72
ORD0000190,CUS0000003,6356.35
ORD0000191,CUS0000074,2495.19
ORD0000192,CUS0000019,2983.59
ORD0000193,CUS0000001,6186.61
ORD0000194,CUS0000031,5749.57
ORD0000195,CUS0000024,6677.28
ORD0000196,CUS0000011,5282.5
ORD0000197,CUS0000047,770.03
ORD0000198,CUS0000068,5486.41
ORD0000199,CUS0000065,5586.1
ORD0000200,CUS0000050,8745.98
ORD0000201,CUS0000006,6393.14
ORD0000202,CUS0000048,2611.14
ORD0000203,CUS0000003,3635.23
ORD0000204,CUS0000009,3513.54
ORD0000205,CUS0000094,6605.33
ORD0000206,CUS0000014,7737.86
ORD0000207,CUS0000095,7591.12
ORD0000208,CUS0000018,538.92
ORD0000209,CUS0000070,3451.62
ORD0000210,CUS0000083,1833.38
ORD0000211,CUS0000100,6878.36
ORD0000212,CUS0000090,4837.46
ORD0000213,CUS0000024,8133.83
ORD0000214,CUS0000009,7188.85
ORD0000215,CUS0000059,466.14
ORD0000216,CUS0000026,533.68
ORD0000217,CUS0000026,8869.32
ORD0000218,CUS0000041,9340.37
ORD0000219,CUS0000066,4042.42
ORD0000220,CUS0000070,4786.66
ORD0000221,CUS0000005,7557.58
ORD0000222,CUS0000025,2932.5
ORD0000223,CUS0000100,573.26
ORD0000224,CUS0000084,3386.05
ORD0000225,CUS0000016,8013.49
ORD0000226,CUS0000056,8905.92
ORD0000227,CUS0000096,4453.39
ORD0000228,CUS0000050,3456.46
ORD0000229,CUS0000024,5012.41
ORD0000230,CUS0000064,3736.73
ORD0000231,CUS0000067,2740.53
ORD0000232,CUS0000011,7298.11
ORD0000233,CUS0000011,4363.01
ORD0000234,CUS0000024,5500.2
ORD0000235,CUS0000042,1115.72
ORD0000236,CUS0000042,6643.1
ORD0000237,CUS0000040,4514.57
ORD0000238,CUS0000092,4318.55
ORD0000239,CUS0000089,4494.69
ORD0000240,CUS0000058,519.32
ORD0000241,CUS0000046,6187.03
ORD0000242,CUS0000056,2818.1
ORD0000243,CUS0000008,842.91
ORD0000244,CUS0000082,4121.48
ORD0000245,CUS0000066,8030.85
ORD0000246,CUS0000087,1683.87
ORD0000247,CUS0000004,1513.52
ORD0000248,CUS0000078,6813.08
ORD0000249,CUS0000057,444.51
ORD0000250,CUS0000009,2436.35
ORD0000251,CUS0000083,3726.65
ORD0000252,CUS0000050,9499.72
ORD0000253,CUS0000005,6090.44
ORD0000254,CUS0000087,4554.23
ORD0000255,CUS0000048,3782.93
ORD0000256,CUS0000098,861.17
ORD0000257,CUS0000018,5341.65
ORD0000258,CUS0000051,3212.42
ORD0000259,CUS0000036,2571.16
ORD0000260,CUS0000015,356.54
ORD0000261,CUS0000024,5040.54
ORD0000262,CUS0000050,9144.07
ORD0000263,CUS0000016,2691.59
ORD0000264,CUS0000034,7069.97
ORD0000265,CUS0000028,9964.01
ORD0000266,CUS0000037,6970.41
ORD0000267,CUS0000063,2081.77
ORD0000268,CUS0000018,8542.98
ORD0000269,CUS0000058,1809.3
ORD0000270,CUS0000092,4506.6
ORD0000271,CUS0000012,8124.08
ORD0000272,CUS0000041,6711.61
ORD0000273,CUS0000091,742.9
ORD0000274,CUS0000070,2974.59
ORD0000275,CUS0000039,8528.48
ORD0000276,CUS0000092,7124.68
ORD0000277,CUS0000090,6413.23
ORD0000278,CUS0000047,5136.68
ORD0000279,CUS0000016,9852.81
ORD0000280,CUS0000018,2443.69
ORD0000281,CUS0000064,360.21
ORD0000282,CUS0000071,5765.55
ORD0000283,CUS0000060,8056.25
ORD0000284,CUS0000071,1384.74
ORD0000285,CUS0000012,750.91
ORD0000286,CUS0000051,9995.99
ORD0000287,CUS0000093,4838.78
ORD0000288,CUS0000053,7714.73
ORD0000289,CUS0000074,830.13
ORD0000290,CUS0000041,6459.15
ORD0000291,CUS0000058,4711.75
ORD0000292,CUS0000067,3510.7
ORD0000293,CUS0000100,5557.9
ORD0000294,CUS0000076,1901.44
ORD0000295,CUS0000017,4382.92
ORD0000296,CUS0000008,8330.77
ORD0000297,CUS0000067,1614.85
ORD0000298,CUS0000022,1703.47
ORD0000299,CUS0000091,2332.16
ORD0000300,CUS0000067,8959.77
ORD0000301,CUS0000011,2580.99
ORD0000302,CUS0000082,9567.88
ORD0000303,CUS0000036,1339.19
ORD0000304,CUS0000039,6182.84
ORD0000305,CUS0000012,5075.47
ORD0000306,CUS0000022,5958.9
ORD0000307,CUS0000075,1626.52
ORD0000308,CUS0000085,6282.34
ORD0000309,CUS0000078,3442.43
ORD0000310,CUS0000073,507.82
ORD0000311,CUS0000004,904.11
ORD0000312,CUS0000083,7733.12
ORD0000313,CUS0000034,6546.19
ORD0000314,CUS0000099,5764.16
ORD0000315,CUS0000080,6426.01
ORD0000316,CUS0000064,8901.07
ORD0000317,CUS0000070,2967.75
ORD0000318,CUS0000039,4881.15
ORD0000319,CUS0000088,4120.32
ORD0000320,CUS0000059,822.43
ORD0000321,CUS0000008,1665.0
ORD0000322,CUS0000054,4894.09
ORD0000323,CUS0000027,3467.91
ORD0000324,CUS0000019,3194.57
ORD0000325,CUS0000092,3261.23
ORD0000326,CUS0000045,9756.2
ORD0000327,CUS0000017,7630.58
ORD0000328,CUS0000066,5660.35
ORD0000329,CUS0000041,2493.2
ORD0000330,CUS0000016,2747.97
ORD0000331,CUS0000032,1494.69
ORD0000332,CUS0000007,2973.1
ORD0000333,CUS0000050,8655.22
ORD0000334,CUS0000054,2557.88
ORD0000335,CUS0000021,8153.43
ORD0000336,CUS0000074,7239.17
ORD0000337,CUS0000025,7654.9
ORD0000338,CUS0000064,9960.1
ORD0000339,CUS0000060,5037.72
ORD0000340,CUS0000040,5023.97
ORD0000341,CUS0000012,9457.8
ORD0000342,CUS0000065,4626.58
ORD0000343,CUS0000031,2229.93
ORD0000344,CUS0000046,581.72
ORD0000345,CUS0000037,4999.45
ORD0000346,CUS0000084,6757.95
ORD0000347,CUS0000037,5413.24
ORD0000348,CUS0000014,4366.18
ORD0000349,CUS0000034,7302.33
ORD0000350,CUS0000098,4092.22
ORD0000351,CUS0000006,4065.76
ORD0000352,CUS0000073,5661.99
ORD0000353,CUS0000047,5576.91
ORD0000354,CUS0000010,3924.85
ORD0000355,CUS0000058,7667.6
ORD0000356,CUS0000036,8270.58
ORD0000357,CUS0000080,6835.95
ORD0000358,CUS0000016,1373.77
ORD0000359,CUS0000013,3999.65
ORD0000360,CUS0000044,5622.54
ORD0000361,CUS0000047,7574.16
ORD0000362,CUS0000026,6064.38
ORD0000363,CUS0000052,5050.77
ORD0000364,CUS0000006,485.25
ORD0000365,CUS0000092,3397.1
ORD0000366,CUS0000061,5241.39
ORD0000367,CUS0000020,6101.98
ORD0000368,CUS0000066,1483.83
ORD0000369,CUS0000079,3253.45
ORD0000370,CUS0000051,9907.1
ORD0000371,CUS0000095,8441.76
ORD0000372,CUS0000076,3430.1
ORD0000373,CUS0000066,5370.16
ORD0000374,CUS0000091,5672.95
ORD0000375,CUS0000061,8175.91
ORD0000376,CUS0000048,3379.27
ORD0000377,CUS0000015,9800.99
ORD0000378,CUS0000075,3146.01
ORD0000379,CUS0000093,8733.78
ORD0000380,CUS0000081,363.81
ORD0000381,CUS0000061,2728.75
ORD0000382,CUS0000084,7850.75
ORD0000383,CUS0000100,5826.9
ORD0000384,CUS0000030,7241.86
ORD0000385,CUS0000075,4856.44
ORD0000386,CUS0000068,6327.35
ORD0000387,CUS0000080,7768.6
ORD0000388,CUS0000049,1562.98
ORD0000389,CUS0000088,2497.75
ORD0000390,CUS0000074,9487.23
ORD0000391,CUS0000015,1988.76
ORD0000392,CUS0000057,3205.56
ORD0000393,CUS0000020,4188.31
ORD0000394,CUS0000027,4162.74
ORD0000395,CUS0000100,6153.63
ORD0000396,CUS0000061,8740.9
ORD0000397,CUS0000095,7301.28
ORD0000398,CUS0000091,1467.02
ORD0000399,CUS0000027,5652.78
ORD0000400,CUS0000085,4835.87
ORD0000401,CUS0000049,3206.15
ORD0000402,CUS0000023,4650.67
ORD0000403,CUS0000069,3489.04
ORD0000404,CUS0000046,6791.1
ORD0000405,CUS0000093,6839.38
ORD0000406,CUS0000089,2717.19
ORD0000407,CUS0000062,2003.42
ORD0000408,CUS0000032,2862.16
ORD0000409,CUS0000039,2326.18
ORD0000410,CUS0000039,7734.63
ORD0000411,CUS0000091,2152.05
ORD0000412,CUS0000091,4941.13
ORD0000413,CUS0000062,3553.15
ORD0000414,CUS0000093,2807.23
ORD0000415,CUS0000016,5777.42
ORD0000416,CUS0000070,3858.97
ORD0000417,CUS0000051,8201.94
ORD0000418,CUS0000099,8065.7
ORD0000419,CUS0000038,516.46
ORD0000420,CUS0000092,882.39
ORD0000421,CUS0000057,6594.12
ORD0000422,CUS0000096,4842.88
ORD0000423,CUS0000026,8296.72
ORD0000424,CUS0000035,9336.94
ORD0000425,CUS0000090,2789.05
ORD0000426,CUS0000014,6195.2
ORD0000427,CUS0000076,2468.89
ORD0000428,CUS0000007,6731.36
ORD0000429,CUS0000068,2334.15
ORD0000430,CUS0000030,619.66
ORD0000431,CUS0000053,3369.91
ORD0000432,CUS0000061,1095.39
ORD0000433,CUS0000099,1460.92
ORD0000434,CUS0000071,9781.32
ORD0000435,CUS0000021,4128.38
ORD0000436,CUS0000061,4826.74
ORD0000437,CUS0000026,7583.52
ORD0000438,CUS0000037,3279.56
ORD0000439,CUS0000083,685.71
ORD0000440,CUS0000099,985.66
ORD0000441,CUS0000074,2398.98
ORD0000442,CUS0000095,7258.87
ORD0000443,CUS0000005,9140.97
ORD0000444,CUS0000023,4237.06
ORD0000445,CUS0000023,9345.83
ORD0000446,CUS0000005,9972.0
ORD0000447,CUS0000051,7900.81
ORD0000448,CUS0000024,9372.43
ORD0000449,CUS0000038,8779.76
ORD0000450,CUS0000002,3054.08
ORD0000451,CUS0000078,1162.28
ORD0000452,CUS0000043,2917.16
ORD0000453,CUS0000083,5478.67
ORD0000454,CUS0000064,8903.67
ORD0000455,CUS0000018,8525.49
ORD0000456,CUS0000060,2801.09
ORD0000457,CUS0000015,3373.77
ORD0000458,CUS0000094,4643.25
ORD0000459,CUS0000033,7214.12
ORD0000460,CUS0000002,7392.52
ORD0000461,CUS0000038,5721.03
ORD0000462,CUS0000097,2012.3
ORD0000463,CUS0000079,8575.85
ORD0000464,CUS0000052,8287.2
ORD0000465,CUS0000066,3346.47
ORD0000466,CUS0000052,6725.63
ORD0000467,CUS0000024,9818.68
ORD0000468,CUS0000062,3303.66
ORD0000469,CUS0000032,167.62
ORD0000470,CUS0000050,2431.66
ORD0000471,CUS0000097,2743.24
ORD0000472,CUS0000043,3089.26
ORD0000473,CUS0000093,5771.49
ORD0000474,CUS0000034,6571.47
ORD0000475,CUS0000089,2439.4
ORD0000476,CUS0000086,1270.43
ORD0000477,CUS0000040,1681.2
ORD0000478,CUS0000088,5074.95
ORD0000479,CUS0000091,7721.43
ORD0000480,CUS0000089,1262.42
ORD0000481,CUS0000038,3738.68
ORD0000482,CUS0000029,2269.37
ORD0000483,CUS0000018,4834.0
ORD0000484,CUS0000059,7502.57
ORD0000485,CUS0000078,3798.89
ORD0000486,CUS0000090,5537.42
ORD0000487,CUS0000061,7597.77
ORD0000488,CUS0000086,8273.47
ORD0000489,CUS0000098,2549.91
ORD0000490,CUS0000097,5998.56
ORD0000491,CUS0000011,5302.52
ORD0000492,CUS0000068,7067.28
ORD0000493,CUS0000010,9180.72
ORD0000494,CUS0000015,711.4
ORD0000495,CUS0000071,9038.59
ORD0000496,CUS0000026,5769.75
ORD0000497,CUS0000020,1728.92
ORD0000498,CUS0000067,4474.22
ORD0000499,CUS0000088,2133.47
ORD0000500,CUS0000075,4939.4
ORD0000501,CUS0000066,4510.28
ORD0000502,CUS0000008,4588.98
ORD0000503,CUS0000066,4212.7
ORD0000504,CUS0000073,671.59
ORD0000505,CUS0000060,6760.4
ORD0000506,CUS0000040,7260.47
ORD0000507,CUS0000051,2619.13
ORD0000508,CUS0000001,7483.46
ORD0000509,CUS0000075,822.99
ORD0000510,CUS0000055,3510.84
ORD0000511,CUS0000009,5457.52
ORD0000512,CUS0000008,9352.37
ORD0000513,CUS0000009,9862.76
ORD0000514,CUS0000061,414.18
ORD0000515,CUS0000053,1881.82
ORD0000516,CUS0000018,7681.69
ORD0000517,CUS0000094,6494.22
ORD0000518,CUS0000054,3807.16
ORD0000519,CUS0000049,4540.52
ORD0000520,CUS0000049,3818.89
ORD0000521,CUS0000088,9645.03
ORD0000522,CUS0000070,1416.6
ORD0000523,CUS0000045,1274.47
ORD0000524,CUS0000069,3991.28
ORD0000525,CUS0000017,7305.8
ORD0000526,CUS0000029,8364.73
ORD0000527,CUS0000097,325.08
ORD0000528,CUS0000039,4683.74
ORD0000529,CUS0000093,5490.01
ORD0000530,CUS0000069,3854.84
ORD0000531,CUS0000030,2550.37
ORD0000532,CUS0000045,1635.7
ORD0000533,CUS0000025,9380.36
ORD0000534,CUS0000093,7678.35
ORD0000535,CUS0000005,8113.83
ORD0000536,CUS0000054,6187.74
ORD0000537,CUS0000003,2482.6
ORD0000538,CUS0000009,1098.88
ORD0000539,CUS0000005,4519.77
ORD0000540,CUS0000087,7062.53
ORD0000541,CUS0000007,2522.87
ORD0000542,CUS0000006,4082.43
ORD0000543,CUS0000030,5443.62
ORD0000544,CUS0000097,8650.93
ORD0000545,CUS0000008,1487.34
ORD0000546,CUS0000038,2418.2
ORD0000547,CUS0000094,5803.49
ORD0000548,CUS0000074,6019.38
ORD0000549,CUS0000087,8201.99
ORD0000550,CUS0000031,3087.47
ORD0000551,CUS0000019,9858.39
ORD0000552,CUS0000067,2288.32
ORD0000553,CUS0000039,2824.02
ORD0000554,CUS0000072,9490.35
ORD0000555,CUS0000095,9124.62
ORD0000556,CUS0000081,6819.63
ORD0000557,CUS0000072,5006.65
ORD0000558,CUS0000045,9421.71
ORD0000559,CUS0000086,3873.43
ORD0000560,CUS0000068,3255.47
ORD0000561,CUS0000054,4141.77
ORD0000562,CUS0000039,3826.96
ORD0000563,CUS0000097,5425.49
ORD0000564,CUS0000031,8508.48
ORD0000565,CUS0000039,8589.66
ORD0000566,CUS0000019,8077.18
ORD0000567,CUS0000008,5667.62
ORD0000568,CUS0000054,5617.14
ORD0000569,CUS0000018,3945.35
ORD0000570,CUS0000033,2113.03
ORD0000571,CUS0000083,882.8
ORD0000572,CUS0000058,8486.62
ORD0000573,CUS0000012,5402.79
ORD0000574,CUS0000025,610.21
ORD0000575,CUS0000049,6769.35
ORD0000576,CUS0000078,491.52
ORD0000577,CUS0000010,1962.82
ORD0000578,CUS0000098,5917.08
ORD0000579,CUS0000086,5632.62
ORD0000580,CUS0000062,2168.0
ORD0000581,CUS0000043,3101.56
ORD0000582,CUS0000002,2196.9
ORD0000583,CUS0000025,9624.57
ORD0000584,CUS0000016,7494.1
ORD0000585,CUS0000097,4841.32
ORD0000586,CUS0000032,6986.7
ORD0000587,CUS0000091,2124.68
ORD0000588,CUS0000031,5565.58
ORD0000589,CUS0000100,2902.29
ORD0000590,CUS0000060,5383.14
ORD0000591,CUS0000046,3153.38
ORD0000592,CUS0000047,5176.88
ORD0000593,CUS0000064,4713.44
ORD0000594,CUS0000093,4747.96
ORD0000595,CUS0000041,9151.87
ORD0000596,CUS0000048,3197.93
ORD0000597,CUS0000006,5668.99
ORD0000598,CUS0000029,7438.4
ORD0000599,CUS0000003,2681.66
ORD0000600,CUS0000075,5833.51
ORD0000601,CUS0000054,3022.4
ORD0000602,CUS0000026,3365.67
ORD0000603,CUS0000049,5740.92
ORD0000604,CUS0000032,5043.08
ORD0000605,CUS0000084,9440.3
ORD0000606,CUS0000044,2647.53
ORD0000607,CUS0000063,9668.43
ORD0000608,CUS0000083,7421.98
ORD0000609,CUS0000059,1765.51
ORD0000610,CUS0000046,1775.73
ORD0000611,CUS0000093,5510.81
ORD0000612,CUS0000024,9177.3
ORD0000613,CUS0000070,9904.2
ORD0000614,CUS0000008,5287.05
ORD0000615,CUS0000010,9457.36
ORD0000616,CUS0000086,580.29
ORD0000617,CUS0000001,4182.68
ORD0000618,CUS0000081,2391.19
ORD0000619,CUS0000091,1595.19
ORD0000620,CUS0000028,5106.76
ORD0000621,CUS0000048,698.46
ORD0000622,CUS0000082,6700.87
ORD0000623,CUS0000079,9136.24
ORD0000624,CUS0000085,4929.76
ORD0000625,CUS0000001,5368.9
ORD0000626,CUS0000053,217.32
ORD0000627,CUS0000068,7249.71
ORD0000628,CUS0000069,9777.05
ORD0000629,CUS0000003,5071.94
ORD0000630,CUS0000090,6772.93
ORD0000631,CUS0000023,1159.46
ORD0000632,CUS0000013,5291.42
ORD0000633,CUS0000031,2000.13
ORD0000634,CUS0000068,2598.94
ORD0000635,CUS0000046,2746.51
ORD0000636,CUS0000051,882.29
ORD0000637,CUS0000052,4644.08
ORD0000638,CUS0000032,9903.31
ORD0000639,CUS0000029,3069.75
ORD0000640,CUS0000011,6571.98
ORD0000641,CUS0000084,7619.9
ORD0000642,CUS0000012,4112.26
ORD0000643,CUS0000049,5571.74
ORD0000644,CUS0000008,6403.81
ORD0000645,CUS0000090,1796.7
ORD0000646,CUS0000064,8468.76
ORD0000647,CUS0000083,7865.33
ORD0000648,CUS0000073,9775.56
ORD0000649,CUS0000013,8958.43
ORD0000650,CUS0000006,2374.69
ORD0000651,CUS0000089,8886.79
ORD0000652,CUS0000061,2783.84
ORD0000653,CUS0000010,6875.84
ORD0000654,CUS0000036,9003.19
ORD0000655,CUS0000073,6615.28
ORD0000656,CUS0000023,9294.79
ORD0000657,CUS0000041,255.02
ORD0000658,CUS0000027,5911.66
ORD0000659,CUS0000097,8224.84
ORD0000660,CUS0000051,9295.86
ORD0000661,CUS0000039,1708.26
ORD0000662,CUS0000031,5710.29
ORD0000663,CUS0000050,6802.65
ORD0000664,CUS0000070,3384.13
ORD0000665,CUS0000097,7423.48
ORD0000666,CUS0000089,7269.22
ORD0000667,CUS0000065,7480.02
ORD0000668,CUS0000045,631.59
ORD0000669,CUS0000056,2398.23
ORD0000670,CUS0000010,3471.87
ORD0000671,CUS0000099,6177.27
ORD0000672,CUS0000077,4027.36
ORD0000673,CUS0000100,3331.13
ORD0000674,CUS0000082,2805.94
ORD0000675,CUS0000058,4956.97
ORD0000676,CUS0000046,5575.07
ORD0000677,CUS0000049,4375.29
ORD0000678,CUS0000088,5900.16
ORD0000679,CUS0000049,948.37
ORD0000680,CUS0000080,3024.26
ORD0000681,CUS0000032,7159.77
ORD0000682,CUS0000011,2752.92
ORD0000683,CUS0000049,7145.6
ORD0000684,CUS0000082,1627.34
ORD0000685,CUS0000050,3235.11
ORD0000686,CUS0000014,1006.05
ORD0000687,CUS0000040,4502.89
ORD0000688,CUS0000098,2770.69
ORD0000689,CUS0000017,964.24
ORD0000690,CUS0000056,4543.55
ORD0000691,CUS0000072,5173.16
ORD0000692,CUS0000014,359.99
ORD0000693,CUS0000046,5586.78
ORD0000694,CUS0000077,6020.63
ORD0000695,CUS0000042,8650.81
ORD0000696,CUS0000002,2989.29
ORD0000697,CUS0000050,7813.77
ORD0000698,CUS0000093,9021.25
ORD0000699,CUS0000032,5762.41
ORD0000700,CUS0000022,6884.63
ORD0000701,CUS0000022,1474.52
ORD0000702,CUS0000039,2757.23
ORD0000703,CUS0000019,726.34
ORD0000704,CUS0000056,2832.02
ORD0000705,CUS0000039,4893.89
ORD0000706,CUS0000010,3675.14
ORD0000707,CUS0000032,7236.9
ORD0000708,CUS0000064,5978.68
ORD0000709,CUS0000026,4632.83
ORD0000710,CUS0000018,3116.11
ORD0000711,CUS0000051,3388.95
ORD0000712,CUS0000080,3860.91
ORD0000713,CUS0000043,4458.21
ORD0000714,CUS0000056,8173.21
ORD0000715,CUS0000084,9744.83
ORD0000716,CUS0000018,3074.31
ORD0000717,CUS0000078,9478.06
ORD0000718,CUS0000026,4842.2
ORD0000719,CUS0000023,9649.29
ORD0000720,CUS0000041,2985.34
ORD0000721,CUS0000089,6365.73
ORD0000722,CUS0000074,7841.55
ORD0000723,CUS0000042,3822.95
ORD0000724,CUS0000051,3713.65
ORD0000725,CUS0000073,2078.02
ORD0000726,CUS0000070,1881.28
ORD0000727,CUS0000099,5545.98
ORD0000728,CUS0000094,4670.06
ORD0000729,CUS0000091,2175.52
ORD0000730,CUS0000038,8329.69
ORD0000731,CUS0000009,8207.76
ORD0000732,CUS0000053,6762.48
ORD0000733,CUS0000018,6370.03
ORD0000734,CUS0000031,2601.55
ORD0000735,CUS0000020,7180.84
ORD0000736,CUS0000049,832.25
ORD0000737,CUS0000077,4844.42
